config_id,state_key,seed,hand_id,hand_seed,paired_index,seat,seat_swap,predicted_delta,gate_probability,predicted_ev_margin,candidate_rank,reference_margin_raw,model_score,candidate_seat_score,realized_delta_proxy,baseline_action_index,stage8_action_index,final_action_index,teacher_ev_gain_available,source_bucket_available,actual_bucket_available,failure_label
m2.5_r0_g0.9,"{""cards_to_place"":[""5h"",""9s"",""Kh""],""dead_cards"":[""3d"",""3h"",""4s"",""7h"",""7s"",""8c"",""9c"",""9d"",""As"",""Kd"",""Ks"",""Qd""],""hand_id"":2026061904000975,""hero_board"":{""bottom"":[""9h"",""Js""],""middle"":[""5c"",""5d"",""5s""],""top"":[""Qh"",""Qs""]},""opponent_board"":{""bottom"":[""3d"",""3h"",""9c"",""9d""],""middle"":[""As"",""Kd"",""Ks""],""top"":[""8c"",""Qd""]},""paired_index"":975,""seat"":""second"",""seat_swap"":""ba""}",2026061904000975,2026061904000975,2026061904000975,975,second,ba,3.6289286613464355,0.9932951132822263,,,0.22392781180236287,3.1839137077331543,-25.196164,-25.196164,22,4,4,0,0,0,tail_loss_audit_required
m2.5_r0_g0.9,"{""cards_to_place"":[""7s"",""9c"",""Ac""],""dead_cards"":[""2c"",""2d"",""4c"",""5c"",""5h"",""6d"",""Qd"",""Qs"",""Tc""],""hand_id"":2026061905000184,""hero_board"":{""bottom"":[""Jc""],""middle"":[""4h"",""4s"",""5d"",""5s""],""top"":[""Ad"",""As""]},""opponent_board"":{""bottom"":[""2c"",""2d"",""6d""],""middle"":[""5c"",""5h""],""top"":[""Qd"",""Qs""]},""paired_index"":184,""seat"":""first"",""seat_swap"":""ab""}",2026061905000184,2026061905000184,2026061905000184,184,first,ab,6.510183811187744,0.9802297789995427,,,0.01361016112332969,5.75114631652832,-25.196164,-25.196164,6,20,20,0,0,0,tail_loss_audit_required
m2.5_r0_g0.9,"{""cards_to_place"":[""9s"",""Qd"",""Tc""],""dead_cards"":[""2s"",""3c"",""3d"",""3h"",""3s"",""4d"",""5h"",""6c"",""7s"",""8d"",""Ac"",""Kc""],""hand_id"":2026061902000869,""hero_board"":{""bottom"":[""8c"",""8h"",""8s"",""Ts""],""middle"":[""6h"",""9c"",""9h""],""top"":[]},""opponent_board"":{""bottom"":[""4d"",""5h"",""6c"",""7s"",""8d""],""middle"":[""2s"",""3c"",""Ac""],""top"":[""Kc""]},""paired_index"":869,""seat"":""second"",""seat_swap"":""ba""}",2026061902000869,2026061902000869,2026061902000869,869,second,ba,3.4897947311401367,0.9633694521073004,,,0.41798841782422613,3.2090606689453125,-17.196164,-17.196164,23,2,2,0,0,0,tail_loss_audit_required
m2.5_r0_g0.9,"{""cards_to_place"":[""5h"",""6d"",""7h""],""dead_cards"":[""3c"",""3h"",""3s"",""5s"",""7c"",""8d"",""8h"",""Ah"",""Jc"",""Js"",""Kc"",""Ks""],""hand_id"":2026061901000754,""hero_board"":{""bottom"":[""5c"",""9c""],""middle"":[""Ac"",""Ad"",""Kd""],""top"":[""Qh"",""Qs""]},""opponent_board"":{""bottom"":[""8d"",""8h"",""Jc"",""Js""],""middle"":[""3c"",""3h"",""3s""],""top"":[""Ah"",""Kc""]},""paired_index"":754,""seat"":""second"",""seat_swap"":""ba""}",2026061901000754,2026061901000754,2026061901000754,754,second,ba,4.907312870025635,0.9848309860909227,,,0.04634801812922262,11.908278465270996,-14.0,-14.0,12,7,7,0,0,0,tail_loss_audit_required
m2.5_r0_g0.9,"{""cards_to_place"":[""2d"",""8s"",""Ah""],""dead_cards"":[""2c"",""3c"",""3d"",""3s"",""5c"",""5d"",""5h"",""5s"",""7d"",""8h"",""Jc"",""Qc""],""hand_id"":2026061905000962,""hero_board"":{""bottom"":[""8d"",""Jd"",""Td""],""middle"":[""2s"",""4h""],""top"":[""Kc"",""Ks""]},""opponent_board"":{""bottom"":[""3d"",""3s"",""5d"",""5h"",""5s""],""middle"":[""2c"",""8h""],""top"":[""Jc"",""Qc""]},""paired_index"":962,""seat"":""second"",""seat_swap"":""ba""}",2026061905000962,2026061905000962,2026061905000962,962,second,ba,2.62760591506958,0.9621357714920294,,,1.099023642289005,3.0384140014648438,-14.0,-14.0,20,3,3,0,0,0,tail_loss_audit_required
m2.5_r0_g0.9,"{""cards_to_place"":[""6h"",""9s"",""Qh""],""dead_cards"":[""2d"",""3s"",""4c"",""4d"",""5h"",""7c"",""7h"",""Ad"",""Jc"",""Kc"",""Qs"",""Td""],""hand_id"":2026061904000461,""hero_board"":{""bottom"":[""8c"",""8d"",""8h""],""middle"":[""Jd"",""Js""],""top"":[""Kd"",""Ks""]},""opponent_board"":{""bottom"":[""2d"",""4d"",""Ad"",""Td""],""middle"":[""3s"",""5h"",""7c"",""7h""],""top"":[""Kc""]},""paired_index"":461,""seat"":""second"",""seat_swap"":""ba""}",2026061904000461,2026061904000461,2026061904000461,461,second,ba,5.837124347686768,0.9591182924033218,,,0.0615810076488561,8.190192222595215,-12.0,-12.0,6,22,22,0,0,0,tail_loss_audit_required
m2.5_r0_g0.9,"{""cards_to_place"":[""4d"",""7c"",""Qs""],""dead_cards"":[""2d"",""2s"",""3h"",""6h"",""6s"",""8c"",""8h"",""Qh"",""Tc""],""hand_id"":2026061905000358,""hero_board"":{""bottom"":[""8d"",""9d""],""middle"":[""5s"",""7h"",""7s""],""top"":[""Kd"",""Kh""]},""opponent_board"":{""bottom"":[""3h"",""8h"",""Qh""],""middle"":[""2d"",""2s"",""Tc""],""top"":[""8c""]},""paired_index"":358,""seat"":""first"",""seat_swap"":""ab""}",2026061905000358,2026061905000358,2026061905000358,358,first,ab,4.382561206817627,0.9912330769514276,,,0.807815334673263,4.687068939208984,-12.0,-12.0,14,22,22,0,0,0,tail_loss_audit_required
m2.5_r0_g0.9,"{""cards_to_place"":[""6s"",""8h"",""Qh""],""dead_cards"":[""2s"",""4h"",""4s"",""6c"",""7d"",""7h"",""8c"",""Jd"",""Qc""],""hand_id"":2026061901000481,""hero_board"":{""bottom"":[""8s"",""9s""],""middle"":[""Ac"",""As""],""top"":[""Kh"",""Qd"",""Qs""]},""opponent_board"":{""bottom"":[""6c"",""8c"",""Qc""],""middle"":[""2s"",""4h"",""4s""],""top"":[""Jd""]},""paired_index"":481,""seat"":""first"",""seat_swap"":""ab""}",2026061901000481,2026061901000481,2026061901000481,481,first,ab,3.2839765548706055,0.9852666105722818,,,0.0900875878728371,12.518675804138184,-10.0,-10.0,5,6,6,0,0,0,tail_loss_audit_required
m2.5_r0_g0.9,"{""cards_to_place"":[""8d"",""Kc"",""Qc""],""dead_cards"":[""2c"",""3c"",""3d"",""4c"",""4d"",""4h"",""5c"",""6d"",""Td""],""hand_id"":2026061905000238,""hero_board"":{""bottom"":[""9s"",""Qs"",""Ts""],""middle"":[""Ad"",""As"",""Jh""],""top"":[""Kh""]},""opponent_board"":{""bottom"":[""2c"",""3c"",""4c"",""5c""],""middle"":[""4d"",""4h"",""6d""],""top"":[]},""paired_index"":238,""seat"":""first"",""seat_swap"":""ab""}",2026061905000238,2026061905000238,2026061905000238,238,first,ab,3.3636393547058105,0.9565404575633077,,,2.642437308648258,6.771744728088379,-8.0,-8.0,11,10,10,0,0,0,tail_loss_audit_required
m2.5_r0_g0.9,"{""cards_to_place"":[""6h"",""Jc"",""Ts""],""dead_cards"":[""2c"",""2h"",""3h"",""4c"",""5d"",""6d"",""9d"",""Ad"",""Qc"",""Qd"",""Td"",""Th""],""hand_id"":2026061901000795,""hero_board"":{""bottom"":[""6c"",""8c""],""middle"":[""5s"",""Ac"",""As""],""top"":[""Kc"",""Kh""]},""opponent_board"":{""bottom"":[""5d"",""6d"",""9d"",""Td""],""middle"":[""2c"",""2h"",""3h""],""top"":[""Qc"",""Qd""]},""paired_index"":795,""seat"":""second"",""seat_swap"":""ba""}",2026061901000795,2026061901000795,2026061901000795,795,second,ba,3.2940845489501953,0.9770480792619128,,,0.09687626662679527,4.398041725158691,-6.0,-6.0,15,9,9,0,0,0,tail_loss_audit_required
m2.5_r0_g0.9,"{""cards_to_place"":[""7s"",""8s"",""9h""],""dead_cards"":[""2h"",""4s"",""6h"",""7h"",""Ad"",""Jh"",""Qc"",""Qh"",""Th""],""hand_id"":2026061904000816,""hero_board"":{""bottom"":[""8c"",""8h""],""middle"":[""3d"",""3h"",""6s""],""top"":[""Kc"",""Kh""]},""opponent_board"":{""bottom"":[""2h"",""6h"",""Jh"",""Th""],""middle"":[""Ad""],""top"":[""Qc"",""Qh""]},""paired_index"":816,""seat"":""first"",""seat_swap"":""ab""}",2026061904000816,2026061904000816,2026061904000816,816,first,ab,7.131509304046631,0.9557417879234195,,,0.2439030842367238,2.602116107940674,-6.0,-6.0,23,7,7,0,0,0,tail_loss_audit_required
m2.5_r0_g0.9,"{""cards_to_place"":[""5s"",""Kh"",""Qs""],""dead_cards"":[""2h"",""7h"",""7s"",""8d"",""Ac"",""Ah"",""Ks"",""Qc"",""Qh""],""hand_id"":2026061905000893,""hero_board"":{""bottom"":[""2s"",""3s"",""6s""],""middle"":[""8h"",""Kc"",""Kd""],""top"":[""Qd""]},""opponent_board"":{""bottom"":[""7h"",""7s"",""8d""],""middle"":[""Ac"",""Ah""],""top"":[""Ks"",""Qc""]},""paired_index"":893,""seat"":""first"",""seat_swap"":""ab""}",2026061905000893,2026061905000893,2026061905000893,893,first,ab,5.709956645965576,0.9828007116164481,,,0.05486778608120346,9.545969009399414,-6.0,-6.0,18,20,20,0,0,0,tail_loss_audit_required
m2.5_r0_g0.9,"{""cards_to_place"":[""6s"",""7s"",""9h""],""dead_cards"":[""3h"",""3s"",""4c"",""4s"",""5d"",""6d"",""8h"",""8s"",""9c"",""Ac"",""Kd"",""Th""],""hand_id"":2026061901000212,""hero_board"":{""bottom"":[""6c"",""8c""],""middle"":[""2s"",""Ad"",""Ah""],""top"":[""Kc"",""Qc""]},""opponent_board"":{""bottom"":[""3h"",""8h"",""Th""],""middle"":[""4c"",""4s"",""9c"",""Ac""],""top"":[""5d"",""Kd""]},""paired_index"":212,""seat"":""second"",""seat_swap"":""ba""}",2026061901000212,2026061901000212,2026061901000212,212,second,ba,3.619650363922119,0.9571517435645951,,,0.012120104031145829,9.722296714782715,-0.0,-0.0,15,12,12,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""Ah"",""Qh"",""Ts""],""dead_cards"":[""2c"",""2s"",""4c"",""4d"",""5c"",""7c"",""7d"",""7s"",""8s"",""Js"",""Kd"",""Th""],""hand_id"":2026061901000530,""hero_board"":{""bottom"":[""2h"",""3h"",""4h""],""middle"":[""8d"",""As"",""Ks""],""top"":[""Qc""]},""opponent_board"":{""bottom"":[""2s"",""8s"",""Js""],""middle"":[""5c"",""7c"",""7d"",""Th""],""top"":[""4c"",""Kd""]},""paired_index"":530,""seat"":""second"",""seat_swap"":""ba""}",2026061901000530,2026061901000530,2026061901000530,530,second,ba,5.132319927215576,0.9732316654339946,,,2.894974124163192,10.471559524536133,-0.0,-0.0,12,15,15,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""2c"",""4c"",""7s""],""dead_cards"":[""5c"",""6c"",""7d"",""8d"",""Jc"",""Js"",""Kc"",""Ks"",""Qc""],""hand_id"":2026061901000546,""hero_board"":{""bottom"":[""4d"",""5d"",""6d""],""middle"":[""3h"",""Ac"",""As""],""top"":[""9h""]},""opponent_board"":{""bottom"":[""5c"",""7d"",""8d""],""middle"":[""Js"",""Kc"",""Ks""],""top"":[""Qc""]},""paired_index"":546,""seat"":""first"",""seat_swap"":""ab""}",2026061901000546,2026061901000546,2026061901000546,546,first,ab,3.0639352798461914,0.9954203788947832,,,0.0009811082922825953,1.2573113441467285,0.0,0.0,25,4,4,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""2s"",""7c"",""7h""],""dead_cards"":[""2d"",""3s"",""4s"",""5d"",""5s"",""6c"",""8h"",""8s"",""Js""],""hand_id"":2026061902000071,""hero_board"":{""bottom"":[""2h"",""5c"",""5h""],""middle"":[""8d"",""Ad""],""top"":[""Qh"",""Qs""]},""opponent_board"":{""bottom"":[""5d"",""5s"",""Js""],""middle"":[""2d"",""3s"",""8h""],""top"":[""6c""]},""paired_index"":71,""seat"":""first"",""seat_swap"":""ab""}",2026061902000071,2026061902000071,2026061902000071,71,first,ab,3.135927677154541,0.9198876155418109,,,0.050165512385314415,5.566400527954102,0.0,0.0,6,14,14,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""3s"",""5d"",""6s""],""dead_cards"":[""6h"",""7h"",""8c"",""8h"",""9c"",""Ad"",""Jc"",""Kh"",""Ks""],""hand_id"":2026061902000565,""hero_board"":{""bottom"":[""2s"",""4c"",""4d"",""4s""],""middle"":[""Qc""],""top"":[""Kc"",""Kd""]},""opponent_board"":{""bottom"":[""8c"",""8h"",""9c"",""Jc""],""middle"":[""Ad""],""top"":[""Kh"",""Ks""]},""paired_index"":565,""seat"":""first"",""seat_swap"":""ab""}",2026061902000565,2026061902000565,2026061902000565,565,first,ab,2.7248454093933105,0.9650383612125162,,,0.0013691736446688196,-1.6246201992034912,0.0,0.0,2,17,17,0,0,0,low_margin_noise
m2.5_r0_g0.9,"{""cards_to_place"":[""9s"",""Ac"",""Ks""],""dead_cards"":[""2s"",""4d"",""5d"",""5s"",""7h"",""8h"",""Jh"",""Kc"",""Kh"",""Tc"",""Td"",""Ts""],""hand_id"":2026061904000428,""hero_board"":{""bottom"":[""9d"",""Ad"",""Ah"",""As""],""middle"":[""Jc"",""Js""],""top"":[""Kd""]},""opponent_board"":{""bottom"":[""7h"",""8h"",""Jh"",""Kh""],""middle"":[""5d"",""5s"",""Tc"",""Ts""],""top"":[""Kc""]},""paired_index"":428,""seat"":""second"",""seat_swap"":""ba""}",2026061904000428,2026061904000428,2026061904000428,428,second,ba,3.141129970550537,0.996161942091306,,,0.09598209541491087,14.808209419250488,-0.0,-0.0,7,18,18,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""4h"",""As"",""Qd""],""dead_cards"":[""2c"",""2d"",""2h"",""3d"",""3s"",""6c"",""7c"",""8h"",""9c"",""9h"",""9s"",""Jc""],""hand_id"":2026061905000857,""hero_board"":{""bottom"":[""4d"",""5d"",""Td""],""middle"":[""3h"",""Jh"",""Js""],""top"":[""Qh""]},""opponent_board"":{""bottom"":[""9c"",""9h"",""9s"",""Jc""],""middle"":[""2c"",""2d"",""2h"",""3d"",""3s""],""top"":[]},""paired_index"":857,""seat"":""second"",""seat_swap"":""ba""}",2026061905000857,2026061905000857,2026061905000857,857,second,ba,3.48069429397583,0.9992699395145281,,,0.15556683674081562,5.574748992919922,-0.0,-0.0,12,23,23,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""7d"",""8c"",""Kd""],""dead_cards"":[""2c"",""2s"",""3d"",""4h"",""5c"",""Jh"",""Js"",""Ks"",""Qc"",""Qh"",""Qs"",""Tc""],""hand_id"":2026061905000998,""hero_board"":{""bottom"":[""9c"",""9d"",""9s""],""middle"":[""2d"",""Td""],""top"":[""Kc"",""Kh""]},""opponent_board"":{""bottom"":[""2c"",""2s"",""Jh"",""Js""],""middle"":[""4h"",""Ks"",""Tc""],""top"":[""Qc"",""Qs""]},""paired_index"":998,""seat"":""second"",""seat_swap"":""ba""}",2026061905000998,2026061905000998,2026061905000998,998,second,ba,3.4438467025756836,0.9978863720513862,,,0.044370604273078484,5.532736778259277,-0.0,-0.0,22,6,6,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""7h"",""Jd"",""Qh""],""dead_cards"":[""3d"",""3h"",""3s"",""4c"",""4h"",""6c"",""8c"",""8s"",""Kc""],""hand_id"":2026061901000350,""hero_board"":{""bottom"":[""Tc"",""Td""],""middle"":[""Ac"",""As""],""top"":[""Kh"",""Ks"",""Qc""]},""opponent_board"":{""bottom"":[""3d"",""3h"",""3s"",""6c""],""middle"":[""4c"",""4h"",""8s""],""top"":[]},""paired_index"":350,""seat"":""first"",""seat_swap"":""ab""}",2026061901000350,2026061901000350,2026061901000350,350,first,ab,3.1629996299743652,0.97845734996459,,,0.02285901879406005,7.865657806396484,2.1961639999999996,2.1961639999999996,11,2,2,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""4s"",""9h"",""Qs""],""dead_cards"":[""2d"",""2s"",""4c"",""5d"",""7h"",""9c"",""9d"",""Jc"",""Kh""],""hand_id"":2026061904000687,""hero_board"":{""bottom"":[""3h"",""8c"",""8d"",""8h""],""middle"":[""Kd"",""Ks""],""top"":[""Qd""]},""opponent_board"":{""bottom"":[""9c"",""9d"",""Jc""],""middle"":[""2d"",""2s"",""5d""],""top"":[""Kh""]},""paired_index"":687,""seat"":""first"",""seat_swap"":""ab""}",2026061904000687,2026061904000687,2026061904000687,687,first,ab,6.2291035652160645,0.9123485368175114,,,0.13642879163031374,14.512110710144043,5.196164,5.196164,11,19,19,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""7s"",""Kh"",""Ts""],""dead_cards"":[""2c"",""5d"",""6c"",""7h"",""8h"",""8s"",""9c"",""9d"",""Ac"",""Jh"",""Js"",""Kc""],""hand_id"":2026061903000597,""hero_board"":{""bottom"":[""4c"",""4s"",""5h"",""5s""],""middle"":[""Ad"",""Ah""],""top"":[""Kd""]},""opponent_board"":{""bottom"":[""9c"",""9d"",""Jh"",""Js""],""middle"":[""2c"",""6c"",""8h"",""8s""],""top"":[""Ac""]},""paired_index"":597,""seat"":""second"",""seat_swap"":""ba""}",2026061903000597,2026061903000597,2026061903000597,597,second,ba,6.2117180824279785,0.9674565858317519,,,0.020692350048925334,14.060612678527832,6.0,6.0,1,9,9,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""6d"",""8c"",""Kc""],""dead_cards"":[""3s"",""4c"",""6c"",""7d"",""7s"",""8h"",""9d"",""Ac"",""Js"",""Tc"",""Td"",""Th""],""hand_id"":2026061901000531,""hero_board"":{""bottom"":[""3h"",""6h""],""middle"":[""4s"",""8d"",""Ad"",""Ah""],""top"":[""Qc""]},""opponent_board"":{""bottom"":[""Js"",""Tc"",""Td"",""Th""],""middle"":[""3s"",""4c"",""6c""],""top"":[""7d"",""Ac""]},""paired_index"":531,""seat"":""second"",""seat_swap"":""ba""}",2026061901000531,2026061901000531,2026061901000531,531,second,ba,2.7992982864379883,0.9420320903898682,,,0.8212912367177161,-0.29477643966674805,10.196164,10.196164,2,4,4,0,0,0,low_margin_noise
m2.5_r0_g0.9,"{""cards_to_place"":[""3h"",""Qd"",""Th""],""dead_cards"":[""3s"",""4c"",""5d"",""7d"",""7h"",""8d"",""Ad"",""Kh"",""Qc"",""Qh"",""Qs"",""Td""],""hand_id"":2026061902000078,""hero_board"":{""bottom"":[""6c"",""7c"",""8c"",""Tc""],""middle"":[""9d""],""top"":[""Kc"",""Kd""]},""opponent_board"":{""bottom"":[""3s"",""7d"",""7h"",""Td""],""middle"":[""4c"",""8d"",""Kh""],""top"":[""Qc"",""Qh""]},""paired_index"":78,""seat"":""second"",""seat_swap"":""ba""}",2026061902000078,2026061902000078,2026061902000078,78,second,ba,3.185176372528076,0.981518406284839,,,0.34542745443776823,3.069293975830078,11.0,11.0,3,17,17,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""5d"",""6c"",""8c""],""dead_cards"":[""2c"",""2h"",""2s"",""3d"",""4s"",""9c"",""9h"",""Ad"",""Ah"",""Kc"",""Qh"",""Qs""],""hand_id"":2026061905000099,""hero_board"":{""bottom"":[""8d"",""Jc"",""Jh""],""middle"":[""7c"",""Ac"",""As""],""top"":[""Kh""]},""opponent_board"":{""bottom"":[""2c"",""2h"",""3d"",""Ad"",""Ah""],""middle"":[""9h"",""Kc""],""top"":[""Qh"",""Qs""]},""paired_index"":99,""seat"":""second"",""seat_swap"":""ba""}",2026061905000099,2026061905000099,2026061905000099,99,second,ba,3.0330276489257812,0.9550885050221686,,,0.07383216919989977,5.6451520919799805,11.0,11.0,5,25,25,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""7c"",""7s"",""8c""],""dead_cards"":[""3d"",""4c"",""4d"",""6h"",""8h"",""9h"",""Ah"",""Jh"",""Kd"",""Qc"",""Qh"",""Th""],""hand_id"":2026061902000372,""hero_board"":{""bottom"":[""As"",""Js"",""Ks"",""Ts""],""middle"":[""7d"",""9d""],""top"":[""Kh""]},""opponent_board"":{""bottom"":[""4c"",""4d"",""6h"",""9h""],""middle"":[""8h"",""Ah"",""Kd""],""top"":[""Qc"",""Qh""]},""paired_index"":372,""seat"":""second"",""seat_swap"":""ba""}",2026061902000372,2026061902000372,2026061902000372,372,second,ba,5.065165996551514,0.9981134425037034,,,1.0248284569369952,12.737420082092285,12.0,12.0,5,4,4,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""3c"",""6d"",""Ah""],""dead_cards"":[""2h"",""2s"",""3d"",""3s"",""5h"",""7c"",""7d"",""9d"",""Jh""],""hand_id"":2026061902000730,""hero_board"":{""bottom"":[""2d"",""4c""],""middle"":[""6s"",""Kh"",""Ks""],""top"":[""Qd"",""Qh""]},""opponent_board"":{""bottom"":[""2h"",""5h"",""Jh""],""middle"":[""3d"",""3s"",""7c"",""9d""],""top"":[]},""paired_index"":730,""seat"":""first"",""seat_swap"":""ab""}",2026061902000730,2026061902000730,2026061902000730,730,first,ab,4.500606060028076,0.9950201267099008,,,0.06844967105922706,8.138516426086426,13.196164,13.196164,17,15,15,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""8s"",""9s"",""Kh""],""dead_cards"":[""3d"",""3h"",""3s"",""4h"",""5d"",""7h"",""8h"",""9c"",""Ad"",""Js"",""Tc"",""Ts""],""hand_id"":2026061904000278,""hero_board"":{""bottom"":[""2c"",""2d"",""2h"",""3c""],""middle"":[""8c""],""top"":[""Kd"",""Ks""]},""opponent_board"":{""bottom"":[""3d"",""3h"",""3s"",""5d""],""middle"":[""4h"",""9c"",""Ad""],""top"":[""Js"",""Tc""]},""paired_index"":278,""seat"":""second"",""seat_swap"":""ba""}",2026061904000278,2026061904000278,2026061904000278,278,second,ba,3.658454418182373,0.9813451902107385,,,0.08106595143266304,12.588423728942871,13.196164,13.196164,3,17,17,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""4h"",""6d"",""Ts""],""dead_cards"":[""3c"",""3s"",""6h"",""6s"",""7c"",""7d"",""8c"",""8d"",""8s"",""Js"",""Qh"",""Td""],""hand_id"":2026061903000222,""hero_board"":{""bottom"":[""2d"",""4d""],""middle"":[""6c"",""Kh"",""Ks""],""top"":[""Qc"",""Qs""]},""opponent_board"":{""bottom"":[""7c"",""7d"",""8c"",""8d"",""8s""],""middle"":[""3s"",""6h"",""6s""],""top"":[""Qh""]},""paired_index"":222,""seat"":""second"",""seat_swap"":""ba""}",2026061903000222,2026061903000222,2026061903000222,222,second,ba,5.774929523468018,0.978327241063001,,,0.07734268931795363,5.49334716796875,14.196164,14.196164,7,12,12,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""3c"",""8s"",""Jh""],""dead_cards"":[""5d"",""6c"",""7c"",""7s"",""9h"",""Ad"",""Ah"",""Kd"",""Kh"",""Tc"",""Td"",""Ts""],""hand_id"":2026061902000381,""hero_board"":{""bottom"":[""Qc"",""Qd"",""Qh"",""Qs""],""middle"":[""3d"",""5s""],""top"":[""Th""]},""opponent_board"":{""bottom"":[""6c"",""7c"",""Tc""],""middle"":[""5d"",""Ad"",""Ah"",""Kh""],""top"":[""Td"",""Ts""]},""paired_index"":381,""seat"":""second"",""seat_swap"":""ba""}",2026061902000381,2026061902000381,2026061902000381,381,second,ba,2.643514633178711,0.9916765011641465,,,0.255002740811916,11.480057716369629,16.0,16.0,13,4,4,0,0,0,low_margin_noise
m2.5_r0_g0.9,"{""cards_to_place"":[""6c"",""As"",""Qh""],""dead_cards"":[""3c"",""3s"",""4c"",""4d"",""5c"",""5h"",""7h"",""9h"",""Ac"",""Jh"",""Qc"",""Ts""],""hand_id"":2026061901000923,""hero_board"":{""bottom"":[""6h"",""8c"",""8s""],""middle"":[""Ad"",""Ah""],""top"":[""Kh"",""Ks""]},""opponent_board"":{""bottom"":[""7h"",""9h"",""Ts""],""middle"":[""4c"",""4d"",""5c"",""5h""],""top"":[""Ac"",""Qc""]},""paired_index"":923,""seat"":""second"",""seat_swap"":""ba""}",2026061901000923,2026061901000923,2026061901000923,923,second,ba,2.9947452545166016,0.9987986802120518,,,0.12773105723626976,10.194355010986328,17.196164,17.196164,4,1,1,0,0,0,low_margin_noise
m2.5_r0_g0.9,"{""cards_to_place"":[""6h"",""Kd"",""Qh""],""dead_cards"":[""2d"",""2s"",""3s"",""4c"",""5d"",""5h"",""6s"",""8d"",""Ah"",""Kc"",""Qc"",""Ts""],""hand_id"":2026061903000861,""hero_board"":{""bottom"":[""Tc"",""Th""],""middle"":[""3d"",""Ac"",""Ad""],""top"":[""Kh"",""Ks""]},""opponent_board"":{""bottom"":[""2d"",""5d"",""8d""],""middle"":[""2s"",""4c"",""5h"",""Ah""],""top"":[""6s"",""Qc""]},""paired_index"":861,""seat"":""second"",""seat_swap"":""ba""}",2026061903000861,2026061903000861,2026061903000861,861,second,ba,2.84957218170166,0.9982328431422922,,,0.03731961708861675,16.155654907226562,17.196164,17.196164,22,1,1,0,0,0,low_margin_noise
m2.5_r0_g0.9,"{""cards_to_place"":[""6c"",""9c"",""Qd""],""dead_cards"":[""4d"",""5c"",""5s"",""7s"",""8d"",""Ah"",""Kh"",""Qc"",""Th""],""hand_id"":2026061903000871,""hero_board"":{""bottom"":[""2d"",""3s"",""4c"",""5d""],""middle"":[""9d"",""9h""],""top"":[""Qs""]},""opponent_board"":{""bottom"":[""Ah"",""Kh"",""Th""],""middle"":[""5c"",""5s"",""8d""],""top"":[""Qc""]},""paired_index"":871,""seat"":""first"",""seat_swap"":""ab""}",2026061903000871,2026061903000871,2026061903000871,871,first,ab,4.506140232086182,0.9689648553303346,,,0.4273260776448602,6.6811370849609375,18.196164,18.196164,23,2,2,0,0,0,positive_or_neutral_runtime
m2.5_r0_g0.9,"{""cards_to_place"":[""5c"",""7h"",""Th""],""dead_cards"":[""2c"",""2h"",""3c"",""3s"",""4d"",""5s"",""9h"",""As"",""Kh"",""Qc"",""Qh"",""Td""],""hand_id"":2026061902000005,""hero_board"":{""bottom"":[""4h"",""5h"",""6h"",""8h""],""middle"":[""7d"",""Ah""],""top"":[""Qs""]},""opponent_board"":{""bottom"":[""2c"",""2h"",""3c"",""3s"",""9h""],""middle"":[""4d"",""As""],""top"":[""Qc"",""Qh""]},""paired_index"":5,""seat"":""second"",""seat_swap"":""ba""}",2026061902000005,2026061902000005,2026061902000005,5,second,ba,4.848556995391846,0.9193155177477346,,,0.16459192518776522,10.990104675292969,21.0,21.0,18,21,21,0,0,0,positive_or_neutral_runtime
